"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"PROBVOTO";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONFIANZAPTE";"CONFIANZAOPOSIC";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_17";"IA_C2B_16";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3413;133151;3824;9;8;121;3;0;5;2;1;72;1;1;2;4;20;9;18;46;29;8;1;1;21;0;10;2;1;1;1;1;8;2;8;1;2;4;7;1;1;1;1;1;1;1;1;7;1;7;7;1;1;7;7;1;1;1;7;1;0;8;7;8;8;9;8;9;10;0;10;0;0;8;8;0;0;8;9;8;0;9;1;1;1;3;14;5;0;1;2;0;0;2;3;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5;0;"";"";5;7;23;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;902;1;1;6;12;2;0,96769;0,88143
3413;138575;3965;9;8;121;3;0;5;2;2;51;1;2;4;3;51;15;6;51;15;6;97;1;6;0;8;5;1;1;1;1;6;4;5;1;2;3;7;7;7;1;7;1;1;1;1;7;7;7;7;1;7;7;7;7;1;1;7;7;0;0;0;98;0;6;5;3;7;0;0;0;0;5;0;0;0;0;5;5;0;0;1;1;1;3;4;5;0;5;1;1;3;5;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";5;7;23;3;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;6;1;1;1;3;3;5;0,97933;0,87304
3413;140541;4034;9;8;121;3;0;5;1;1;75;1;2;2;2;8;13;20;97;99;99;1;1;901;0;10;3;1;1;1;1;9;2;8;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;1;1;4;7;1;6;9;9;8;5;6;5;8;7;0;3;9;0;5;7;8;6;7;5;1;1;1;3;1;2;1;3;2;0;0;5;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";5;7;23;3;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;901;1;1;1;1;12;4;1,29894;2,00031
3413;39010;1886;9;8;0;3;0;3;2;2;35;1;3;2;4;50;52;39;52;39;8;99;9998;0;9999;10;1;1;1;1;1;3;1;3;1;3;4;7;1;1;1;1;1;7;1;1;7;1;1;7;1;1;7;7;7;1;7;1;1;0;2;4;3;1;3;0;2;1;0;2;3;0;8;2;0;0;0;3;0;1;2;1;904;904;3;13;5;0;1;1;1;2;3;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;8;0;"";"";3;7;23;1;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;904;904;6;2;2;1,11608;0,99967
3413;52883;2492;9;8;0;3;0;3;2;1;44;1;2;2;2;7;9;58;16;58;5;4;21;904;0;10;2;1;1;1;1;7;4;9;1;2;3;7;7;1;1;1;1;1;1;1;7;1;7;7;1;7;7;7;1;1;7;1;1;0;0;8;7;5;9;5;8;3;0;6;0;0;8;0;0;0;6;5;0;5;8;1;903;903;3;12;6;0;2;1;1;2;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";3;7;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;904;9999;903;903;6;2;4;1,02316;0,92216
3413;76250;3221;9;8;0;3;0;3;2;1;59;1;1;2;4;7;9;19;97;99;99;97;9998;0;8;7;3;1;1;7;1;4;2;0;1;3;4;7;7;7;7;7;7;1;7;1;7;1;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;98;0;2;0;98;0;0;0;0;0;0;0;0;0;0;0;1;9998;903;3;6;5;0;2;1;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";4;7;23;2;14;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;0;21;9998;9998;4;3;2;1,01854;0,9027
3413;104101;3637;9;8;0;3;0;3;2;1;33;1;3;2;2;8;9;98;8;7;98;97;9998;0;9997;4;2;1;1;1;1;4;2;5;1;3;4;1;7;1;1;1;1;1;1;1;7;1;7;7;1;7;1;7;1;1;1;1;7;4;0;5;5;6;5;5;6;4;0;4;0;0;5;0;4;0;4;5;5;5;0;1;904;904;3;10;4;0;2;1;1;9;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";4;7;23;2;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;21;904;904;6;9;2;1,07059;0,97992
3413;13776;582;9;8;0;3;0;4;1;1;78;1;1;2;2;77;82;99;97;99;99;1;1;9993;0;10;3;1;1;1;1;10;1;5;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;4;10;10;6;8;6;9;9;9;8;8;3;10;9;10;10;7;9;7;6;1;1;1;3;6;6;0;1;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;4;0;"";"";30;6;23;5;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9993;9997;1;1;4;12;2;1,30013;2,32453
3413;14781;634;9;8;0;3;0;3;2;2;56;1;1;2;5;21;51;99;9;21;99;1;901;1;0;5;5;1;1;1;1;6;4;7;1;3;4;7;7;7;1;1;1;1;1;1;7;1;7;7;1;7;7;7;7;1;7;7;7;0;0;0;5;5;7;5;5;5;0;5;0;0;5;0;0;0;0;5;0;0;0;1;1;901;3;5;2;1;1;7;0;0;3;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;"";"";30;6;23;5;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;901;1;1;1;1;5;14;2;1,04678;0,89767
3413;55323;2602;9;8;0;3;0;3;1;2;57;1;2;2;4;25;21;99;8;21;35;2;9998;0;2;10;5;1;1;1;1;1;5;1;1;4;3;7;7;7;7;7;1;7;7;7;7;1;7;7;1;7;7;7;7;7;7;7;7;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;9999;2;3;5;2;2;1;1;1;7;3;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;"";"";3;7;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;901;9999;9999;5;7;4;1,04678;0,89767
3413;143503;4129;9;8;0;3;0;3;2;1;74;1;2;4;2;8;7;19;8;7;11;1;1;9997;0;10;1;1;1;1;1;10;1;3;1;2;3;7;7;7;7;7;1;1;1;7;7;7;7;1;1;7;7;1;1;1;7;7;1;0;0;0;0;0;6;4;5;0;0;0;0;4;4;0;0;4;4;5;0;0;5;1;1;1;3;4;1;3;1;2;0;0;9;99;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";5;7;23;3;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9997;2;1;1;3;12;9;1,01989;0,92259
3413;35019;1705;9;8;0;3;0;3;2;2;66;1;2;2;2;54;1;13;78;1;54;4;21;1;0;10;1;1;1;1;1;10;1;10;1;1;4;7;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;7;7;1;7;7;1;0;98;5;8;10;10;98;7;9;0;8;98;0;7;9;98;0;0;8;0;0;98;1;1;21;3;5;4;0;1;7;0;0;5;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";3;7;23;1;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;1;1;1;5;14;2;1,14357;1,00209
3413;62222;2869;9;8;0;3;0;3;2;1;34;1;4;4;5;22;52;8;49;8;7;4;21;902;0;10;5;1;1;1;1;8;1;8;1;2;4;7;7;1;1;1;1;1;1;1;7;1;7;1;1;1;7;7;1;1;7;7;7;0;0;6;6;5;7;5;7;1;0;1;0;6;5;6;0;0;6;5;0;0;0;1;902;902;3;10;6;0;2;1;3;11;5;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";3;7;23;1;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;902;21;902;902;6;11;4;1,07059;0,97992
3413;87760;3440;9;8;0;3;0;3;2;2;55;1;2;4;4;1;16;97;9;97;99;97;9998;0;9997;7;5;1;1;1;1;5;5;5;5;3;3;7;7;7;7;7;1;7;1;1;7;1;7;7;1;1;7;7;7;7;7;7;1;0;0;0;0;0;5;0;5;5;0;5;0;0;5;5;0;0;0;0;0;0;5;1;9998;9997;3;5;2;2;1;4;0;0;5;12;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;2;0;0;22;0;0;0;0;16;0;"";"";5;7;23;3;9;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;21;9998;9998;5;16;5;1,04678;0,89767
3413;119784;3745;9;8;0;3;0;1;1;2;83;1;1;2;2;70;17;21;20;2;54;99;902;9997;0;10;1;1;1;1;1;8;5;2;1;4;4;7;7;7;7;1;1;7;1;1;7;1;7;7;1;1;7;7;7;1;1;7;7;0;0;0;0;2;1;0;1;1;0;2;0;0;2;2;0;0;0;3;2;0;0;1;9998;902;3;11;4;0;3;2;0;0;5;97;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;6;0;"";"";4;7;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;902;9997;9997;9998;9998;6;12;6;2,19774;1,15998
3413;45224;2145;9;8;0;3;0;1;2;1;22;1;4;2;5;8;21;13;21;13;8;2;2;9998;0;10;7;1;1;1;1;3;7;4;6;3;2;7;7;1;1;7;1;1;1;7;7;1;7;7;1;1;1;7;7;1;7;7;7;0;0;5;3;0;4;6;7;0;0;5;0;0;2;2;5;0;0;6;0;0;0;1;1;2;3;10;4;0;2;1;1;9;4;3;2;0;0;0;0;0;1;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;2;0;71;0;0;0;0;65;2;"";"";4;7;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;902;1;1;6;9;2;1,45016;1,15338
3413;99165;3599;9;8;0;3;0;3;2;2;83;1;2;3;4;21;8;15;29;97;99;2;2;9997;0;10;10;1;1;1;1;1;9;1;7;4;2;7;7;1;7;1;1;1;1;1;7;1;7;7;1;1;7;7;1;1;7;7;7;0;0;3;0;7;1;98;1;1;0;1;0;0;1;3;0;0;4;7;0;0;0;1;2;2;3;4;2;3;1;2;0;0;5;11;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;27;0;0;0;0;17;1;"";"";4;7;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;3;12;6;1,85626;1,25213
3413;28535;1374;9;8;0;3;0;3;2;2;50;1;2;2;2;52;7;3;3;5;8;1;9998;0;21;10;4;1;1;1;1;7;4;7;1;2;3;1;1;1;1;1;1;7;1;1;7;1;7;7;1;7;7;7;1;1;7;7;7;5;7;8;6;5;8;0;8;6;0;7;0;0;8;0;0;0;5;5;0;0;0;1;903;21;3;7;2;3;1;1;1;2;3;5;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;22;0;0;0;0;19;0;"";"";3;7;23;1;19;4;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;903;903;5;2;4;1,03215;0,9138
3413;61244;2832;9;8;0;3;0;3;2;1;32;1;4;2;2;52;18;99;6;9;22;2;2;1;0;10;6;1;1;1;1;5;8;3;1;3;2;7;7;1;7;1;1;7;1;1;7;1;7;7;1;1;7;7;7;7;7;7;7;0;0;6;0;9;3;0;6;5;0;6;0;0;1;4;0;0;0;0;0;0;0;1;1;2;3;5;2;1;2;1;1;8;4;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;12;0;"";"";3;7;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;21;1;1;5;8;3;1,07059;0,97992
3413;82872;3344;9;8;0;3;0;3;2;1;60;1;2;2;5;51;97;99;51;97;99;97;9997;0;9997;0;99;1;1;1;1;10;1;8;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;7;1;7;1;1;1;1;1;7;1;5;6;4;4;5;9;4;4;5;2;3;2;0;5;0;2;2;3;4;2;0;3;1;901;9997;3;4;2;3;1;1;1;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;6;0;"";"";4;7;23;2;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;2;901;901;3;5;2;1,01854;0,9027
3413;31415;1524;9;8;0;3;0;2;2;2;53;1;1;4;5;50;98;99;1;78;98;1;1;4;0;10;1;1;1;1;1;7;1;2;1;1;4;1;7;7;1;7;1;1;1;7;7;7;7;7;1;7;7;1;7;7;7;7;1;3;0;0;3;0;3;4;2;0;0;0;0;0;10;0;0;5;0;0;0;0;5;1;903;9998;3;6;2;1;1;4;0;0;6;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;"";"";3;7;23;1;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;9997;903;903;4;16;5;1,20845;0,98381
3413;57561;2686;9;8;0;3;0;2;1;2;43;2;3;3;4;1;9;97;9;8;7;98;9998;0;9998;3;98;1;7;7;7;5;0;0;0;3;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9997;3;6;2;1;1;1;1;3;4;12;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;14;1;"";"";3;7;23;1;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;0;9997;4;3;5;1,30672;1,07627
3413;20715;927;9;8;0;3;0;4;2;1;49;1;3;2;2;8;54;1;8;42;54;1;1;21;0;10;1;1;1;1;1;7;5;6;1;2;3;1;1;1;1;1;1;1;1;1;7;1;7;7;1;7;7;1;1;1;1;7;1;6;6;5;6;8;8;7;5;7;0;5;0;0;5;0;0;6;5;5;7;0;5;1;1;1;3;11;4;0;1;1;1;4;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";1;7;23;6;15;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;21;9998;1;1;6;4;4;0,94867;0,99707
3413;92540;3513;9;8;0;3;0;4;2;2;53;1;2;1;4;52;8;7;8;58;7;1;1;21;0;10;3;1;1;1;1;6;2;5;1;2;3;1;7;1;1;1;1;7;1;1;7;1;1;7;1;7;7;7;1;1;7;7;7;5;0;5;5;6;7;0;5;5;0;4;6;0;4;0;0;0;5;6;0;0;0;1;1;21;3;11;4;0;1;1;1;2;1;2;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;5;2;0;116;0;0;1;1;103;4;"";"";4;7;23;2;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;2;1;0,98023;1,01454
3413;20122;891;9;8;0;3;0;3;1;2;85;1;1;3;3;25;50;82;78;29;97;98;9997;0;1;0;7;1;1;1;1;7;5;6;1;3;2;7;7;7;7;1;1;7;1;1;7;7;1;7;1;1;7;7;1;1;7;7;7;0;0;0;0;7;8;0;2;2;0;0;2;0;8;8;0;0;8;8;0;0;0;1;1;1;3;4;2;3;3;2;0;0;6;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";1;7;23;6;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;1;1;3;12;5;1,85626;1,25213
3413;58698;2733;9;8;0;3;0;3;2;1;50;1;3;2;4;25;8;21;21;8;25;98;9998;0;9997;10;5;1;1;1;1;5;5;5;5;4;4;1;1;1;1;1;1;1;1;1;1;1;1;7;1;7;1;7;1;1;7;7;7;5;5;5;5;5;5;5;5;5;5;5;5;0;5;0;5;0;5;5;0;0;0;1;9999;5;3;6;2;2;1;1;1;8;1;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;6;0;"";"";3;7;23;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;1;9999;9999;4;8;4;0,99892;0,89807
3413;97759;3589;9;8;0;3;0;3;1;1;90;1;5;4;4;96;99;99;97;99;99;1;9997;0;9997;0;1;7;7;7;7;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9998;9998;3;7;2;2;1;2;0;0;6;5;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;10;0;"";"";4;7;23;2;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9997;9998;9998;5;12;4;1,369;2,09371
3413;100187;3609;9;8;0;3;0;3;2;1;72;1;2;2;2;15;13;82;13;15;82;1;1;21;0;10;2;1;1;1;1;9;3;6;2;1;4;7;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;1;7;1;0;8;2;8;8;8;7;7;8;0;8;8;0;3;8;0;7;7;8;7;0;6;1;1;1;3;7;5;0;1;2;0;0;3;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";4;7;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;9997;1;1;5;12;4;1,01989;0,92259
3413;28762;1389;9;8;0;3;0;3;2;1;79;1;2;2;1;8;51;46;29;8;97;1;1;9997;0;10;8;1;1;1;1;10;6;8;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;7;1;1;1;1;1;7;8;6;9;10;8;7;6;8;6;8;7;0;7;8;0;0;8;8;7;8;7;1;8995;8995;3;2;2;1;1;2;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";1;7;23;6;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9997;1;8995;8995;2;12;4;1,369;2,09371
3413;46446;2220;9;8;0;3;0;3;2;2;32;1;2;2;2;25;9;7;9;25;34;4;21;901;0;10;3;1;1;1;1;8;3;9;1;2;4;7;7;1;1;1;1;1;1;1;7;1;7;1;1;7;7;7;1;1;7;7;1;0;0;7;7;7;9;7;7;6;0;5;0;8;8;0;0;0;6;6;0;0;6;1;901;21;3;7;6;0;1;1;1;4;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;4;0;"";"";3;7;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;901;1;901;901;5;4;2;1,1576;1,10103
3413;9076;373;9;8;0;3;0;4;2;1;46;1;2;2;2;7;3;38;38;3;97;1;1;9997;0;10;7;1;1;1;1;10;2;8;1;1;4;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;1;1;7;1;1;8;8;4;9;10;10;9;6;6;0;10;7;0;6;8;7;7;10;7;0;10;7;1;1;1;3;13;2;2;1;1;1;2;2;5;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;15;1;0;0;0;12;0;"";"";30;6;23;5;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9997;21;1;1;6;2;4;0,94867;0,99707
